National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Hungary	100-Holding Account	GE Hungary Ipari és Kereskedelmi Kft. 	74	01-09-719347	closed	Account holder	GE Hungary Ipari és Kereskedelmi Kft.	Váci út	77	1044	Budapest	Hungary	74	Alkatrészgyár Zalaegerszeg Üvegolvasztó Kemence	HU-UHG5427-7-04	2005-01-01	2015-05-26			3.(e)	Alsóerdei út	3	8900	Zalaegerszeg	HU	46.827376543	16.827047978	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	2779	2416	2779	2440	2779	2347	2713	2306	2713	2314	2713	2314	2713	1594	2713	1460	2265	1234	2226	1153	1202	1012	0		0	NA	0	NA	0	NA	0	NA	2779	2779	2779	2713	2713	2713	2713	2713	2265	2226	1202	0	0	0	0	0
Hungary	100-Holding Account	GE Hungary Ipari és Kereskedelmi Kft. 	75	01-09-719347	open	Account holder	GE Hungary Ipari és Kereskedelmi Kft.	Váci út	77	1044	Budapest	Hungary	75	GE Hungary Rt. Bud. Fényforrásgy. Üvegolv. kemence	HU-UHG5428-7-04	2005-01-01				3.(e)	Váci út	77	1138	Budapest	HU	47.576604874	19.083202973	7-Installations for the manufacture of glass including glass fibre	NA	NA	NA	NA	NA	NA	10834	8183	10834	9131	10834	8993	10385	8365	10385	6439	10385	5440	10385	5322	10385	4778	8357	3211	4106	5471	8065	5722	7917	3435	7767	NA	7615	NA	7462	NA	7308	NA	10834	10834	10834	10385	10385	10385	10385	10385	8357	4106	8065	7917	7767	7615	7462	7308
Hungary	100-Holding Account	GE Hungary Ipari és Kereskedelmi Kft. 	76	01-09-719347	open	Account holder	GE Hungary Ipari és Kereskedelmi Kft.	Váci út	77	1044	Budapest	Hungary	76	GE Hungary Rt.	HU-UHG5429-7-04	2005-01-01				3.(e)	Kinizsi út	97	8800	Nagykanizsa	HU	46.47099823	16.992632809	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	24036	28159	24036	27107	24036	26507	31025	22252	31025	22275	31025	23693	31025	23024	31025	22904	25429	22079	24987	24921	24541	18277	24089	22561	23632	NA	23172	NA	22705	NA	22237	NA	24036	24036	24036	31025	31025	31025	31025	31025	25429	24987	24541	24089	23632	23172	22705	22237
Hungary	100-Holding Account	GLOBUS Konzervipari ZRt. 	77	01-10-042257	closed	Account holder	GLOBUS Konzervipari ZRt.	Maglódi utca	47	1106	Budapest	Hungary	77	Globus Konzervipari Rt. Energ.szolg.Üz., gázkazán	HU-UHG5161-1-04	2005-01-01	2010-03-09			8.(b).I	Maglódi utca	47	1106	Budapest	HU	47.482300438	19.160059554	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	7075	6591	7075	6145	7075	5979	6540	5302	6540	1392	0	Not Reported	0		0											NA		NA		NA		NA	7075	7075	7075	6540	6540	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Guardian Orosháza Kft. 	78	04-09-005330	open	Account holder	Guardian Orosháza Kft.	Csorvási út	31	5900	Orosháza	Hungary	78	Guardian Orosháza Üvegipari Kft.	HU-UHG5327-7-04	2005-01-01				3.(e)	Csorvási út	31	5900	Orosháza	HU	46.58679387	20.68642454	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	134233	120189	134233	122682	134233	123790	127773	117005	127773	111881	127773	117522	127773	118166	127773	115532	88982	110334	87436	112642	85872	110338	84292	115151	82695	NA	81083	NA	79450	NA	77812	NA	134233	134233	134233	127773	127773	127773	127773	127773	88982	87436	85872	84292	82695	81083	79450	77812
Hungary	100-Holding Account	GYÕR-SZOL Gyõri Közszolgáltató és Vagyongazdálkodó Zrt. 	79	08-10-001825	open	Account holder	GYÕR-SZOL Gyõri Közszolgáltató és Vagyongazdálkodó Zrt.	Orgona utca	10	9024	Gyõr	Hungary	79	GYŐR-SZOL Zrt. Távhőszolgáltatási Igazgatóság Rozg	HU-UHG5228-1-04	2005-01-01				1.(c)	Rozgonyi utca	44	9028	Gyõr	HU	47.682233	17.671177	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	142831	137830	142831	135042	142831	125925	126944	122655	126944	126587	126944	127958	126944	92238	126944	91843	76479	102746	68441	83388	60632	92143	53069	73227	45745	NA	38657	NA	31798	NA	25187	NA	142831	142831	142831	126944	126944	126944	126944	126944	76479	68441	60632	53069	45745	38657	31798	25187
Hungary	100-Holding Account	Gyõri Erõmû Kft. 	80	08-09-019413	open	Account holder	Gyõri Erõmû Kft.	Kandó Kálmán utca	11-13	9027	Gyõr	Hungary	80	Gyori Futoeromu Kft.	HU-UHG5224-1-04	2005-01-01				1.(c)	Kandó Kálmán utca	13	9027	Gyõr	HU	47.686147489	17.665946019	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	48645	42547	48645	36108	48645	31000	39187	31033	39187	28618	39187	30466	39187	20381	39187	20104	20705	22788	18506	16885	16395	8182	1969	2421	1698	NA	1434	NA	1180	NA	934	NA	48645	48645	48645	39187	39187	39187	39187	39187	20705	18506	16395	1969	1698	1434	1180	934
Hungary	100-Holding Account	Gyõri Szeszgyár és Finomító ZRt. 	81	08-10-001610	open	Account holder	Gyõri Szeszgyár és Finomító ZRt.	Budai út	7	9027	Gyõr	Hungary	81	Gyori Szeszgyár és Finomító Rt. Kazánház	HU-UHG5140-1-04	2005-01-01				4.(a).II	Budai utca	7	9027	Gyõr	HU	47.691332214	17.648996001	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	28667	31480	28667	35193	28667	32552	34922	21925	34922	17431	34922	28995	34922	21855	34922	25167	31313	21024	30770	21811	30219	23024	29663	22692	29101	NA	28534	NA	27959	NA	27383	NA	28667	28667	28667	34922	34922	34922	34922	34922	31313	30770	30219	29663	29101	28534	27959	27383
Hungary	100-Holding Account	Hajdú Ingatlan Kft. 	82	09-09-013729	closed	Account holder	Hajdú Ingatlan Kft.	Bellegelõ utca	32	4080	Hajdúnánás	Hungary	82	Hajdúnánási Téglagyár	HU-UHG5213-8A-04	2005-01-01	2013-11-29			3.(g)	Bellegelõ utca	32	4080	Hajdúnánás	HU	47.835277761	21.405428063	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	6174	4049	6174	5663	6174	6409	6397	7256	6397	2527	6397	1831	6397	79	6397	0	0	0	0		0		0		0	NA	0	NA	0	NA	0	NA	6174	6174	6174	6397	6397	6397	6397	6397	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Hartmann Hungary Kft. 	83	11-09-001593	open	Account holder	Hartmann Hungary Kft.	Hartmann utca	1	2941	Ács	Hungary	83	Csomagolóanyag gyártó üzem	HU-UHG5286-10-04	2005-01-01				6.(b)	Hartmann utca	1	2941	Ács	HU	47.717261658	17.995181115	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	15920	15158	15920	14409	15920	14083	17075	16766	15310	17492	18694	15867	17620	17468	16140	15990	15974	15928	15697	15064	15416	15319	15133	16224	14846	NA	14556	NA	14263	NA	13969	NA	15920	15920	15920	17075	15310	18694	17620	16140	15974	15697	15416	15133	14846	14556	14263	13969
Hungary	100-Holding Account	Hódmezõvásárhelyi Távfûtõ Tüzeléstechnikai Szolgáltató és Fejleszto Kft. 	84	06-09-001870	closed	Account holder	Hódmezõvásárhelyi Távfûtõ Tüzeléstechnikai Szolgáltató és Fejleszto Kft.	Bajcsy Zsilinszky utca	70	6800	Hódmezõvásárhely	Hungary	84	Hód-tói Kazánház	HU-UHG5316-1-04	2005-01-01					Ormos E. utca	11	6800	Hódmezõvásárhely	HU	46.412014801	20.327770234	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	3390	3601	3390	3283	3390		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	3390	3390	3390	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Holcim Hungária Cementipari ZRt. 	85	11-10-001582	closed	Account holder	Holcim Hungária Cementipari ZRt.	Rákóczi utca	60	2541	Lábatlan	Hungary	85	Holcim Hun. Cementipari Rt. Lábatlani Cementgyár	HU-UHG5293-6A-04	2005-01-01	2013-08-16			3.(c).I	Rákóczi utca	60	2541	Lábatlan	HU	47.729396238	18.498313075	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	380651	311306	380651	327586	380651	336006	320587	336641	320587	164448	320587	114163	320587	149073	320587	167842	216759	24141	0	Not Reported	0		0		0	NA	0	NA	0	NA	0	NA	380651	380651	380651	320587	320587	320587	320587	320587	216759	0	0	0	0	0	0	0
Hungary	100-Holding Account	Holcim Hungária Cementipari ZRt. 	86	11-10-001582	closed	Account holder	Holcim Hungária Cementipari ZRt.	Rákóczi utca	60	2541	Lábatlan	Hungary	86	Holcim Hun. Cementipari Rt.	HU-UHG5384-6A-04	2005-01-01	2014-02-06			3.(c).I	Fogarasi utca	6	3508	Miskolc	HU	48.065250055	20.797620232	6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	NA	NA	NA	NA	NA	NA	619880	572904	619880	540342	619880	552311	575377	541911	575377	460126	575377	403262	575377	1345	575377	0	0	0	0		0		0		0	NA	0	NA	0	NA	0	NA	619880	619880	619880	575377	575377	575377	575377	575377	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Veszprémi Közüzemi Szolgáltató ZRt. 	87	19-10-500243	open	Account holder	Veszprémi Közüzemi Szolgáltató ZRt.	Házgyári út	1	8200	Veszprém	Hungary	87	Futomu	HU-UHG5115-1-04	2005-01-01					Haszkovó utca	11/a	8200	Veszprém	HU	47.104302396	17.920144431	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	19572	11646	19572	10814	19572	8256	10726	8798	10726	9081	10726	10370	10726	11310	10726	11274	6680	9896	5979	6419	5296	6223	4633	9013	3992	NA	3370	NA	2769	NA	2190	NA	19572	19572	19572	10726	10726	10726	10726	10726	6680	5979	5296	4633	3992	3370	2769	2190
Hungary	100-Holding Account	HEBÜ Hõszolgáltató és Energetikai Berendezéseket Üzemeltetõ Kft. 	88	06-09-007547	closed	Account holder	HEBÜ Hõszolgáltató és Energetikai Berendezéseket Üzemeltetõ Kft.	Damjanich utca	21	6724	Szeged	Hungary	88	HEBÜ Kft. Szegedi Telephely	HU-UHG5394-1-04	2005-01-01	2010-03-09				Damjanich utca	21	6724	Szeged	HU	46.264249906	20.135552553	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	8816	7865	8816	6750	8816	5286	7244	4748	7244	2818	0	Not Reported	0		0											NA		NA		NA		NA	8816	8816	8816	7244	7244	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Veolia Energia ZRt. 	89	13-10-041573	closed	Account holder	Veolia Energia ZRt.	Szabadság út	301.	2040	Budaörs	Hungary	89	Békéscsabai Fióktelep	HU-UHG5396-1-04	2005-01-01	2013-09-12				Bocskai utca	31	5600	Békéscsaba	HU	46.690509321	21.094448663	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	11162	9003	11162	3838	11162	3141	8934	3058	8934	2830	8934	1693	8934	2762	8934	2972	2556	25	0	0	0		0		0	NA	0	NA	0	NA	0	NA	11162	11162	11162	8934	8934	8934	8934	8934	2556	0	0	0	0	0	0	0
Hungary	100-Holding Account	HMN Energia Termelõ, Szolgáltató és Kereskedelmi Kft. 	90	01-09-732377	closed	Account holder	HMN Energia Termelõ, Szolgáltató és Kereskedelmi Kft.	Bocskai út	134-146	1113	Budapest	Hungary	90	HMN Gödölloi Fióktelep	HU-UHG5223-1-04	2005-01-01	2014-07-07				Táncsics Mihály út	82	2100	Gödöllõ	HU	47.604921008	19.32726809	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	11206	10460	11206	39444	11206	31024	35654	35589	10379	33771	63294	38150	20975	21129	11828	13762	14272	13882	0	Not Reported	0		0		0	NA	0	NA	0	NA	0	NA	11206	11206	11206	35654	10379	63294	20975	11828	14272	0	0	0	0	0	0	0
Hungary	100-Holding Account	Hungrana Keményítõ és Izocukorgyártó Kft. 	91	07-09-001129	open	Account holder	Hungrana Keményítõ és Izocukorgyártó Kft.	Ipartelep	-	2432	Szabadegyháza	Hungary	91	Hungrana Kft. Tüzeloberendezések	HU-UHG5328-1-04	2005-01-01				8.(b).II	Ipartelep	-	2432	Szabadegyháza	HU	47.085902534	18.71978042	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	132888	135625	132888	139029	132888	142001	198760	216574	167690	220239	286705	231306	230197	228917	222512	222524	154755	177954	152068	169874	149348	159408	146599	158456	143822	NA	141018	NA	138179	NA	135329	NA	132888	132888	132888	198760	167690	286705	230197	222512	154755	152068	149348	146599	143822	141018	138179	135329
Hungary	100-Holding Account	ALKALOIDA Vegyészeti Gyár ZRt. 	92	15-10-040330	closed	Account holder	ALKALOIDA Vegyészeti Gyár ZRt.	Csatárka utca	82-84	1025	Budapest	Hungary	92	Tiszavasvári Fióktelep	HU-UHG5144-1-04	2005-01-01	2010-03-09			4.(e)	Kabay János utca	29	4440	Tiszavasvári	HU	47.94149082	21.372099764	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	39837	34304	39837	29661	39837	18037	34040	14113	0	0	0		0		0											NA		NA		NA		NA	39837	39837	39837	34040	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	IMERYS Magyarország Tûzállóanyaggyártó Kft. 	93	06-09-009993	open	Account holder	IMERYS Magyarország Tûzállóanyaggyártó Kft.	Erzsébeti út	7	6800	Hódmezõvásárhely	Hungary	93	IMERYS Magyarország Tuzállóanyaggyártó Kft.	HU-UHG5160-8A-04	2005-01-01				3.(g)	Erzsébeti út	7	6800	Hódmezõvásárhely	HU	46.410852778	20.370095233	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	8304	8037	8304	7399	8304	6977	9599	7418	9599	4394	9599	5617	9599	6566	9599	6411	7065	6377	6943	6994	6819	6487	6693	6518	6567	NA	6439	NA	6309	NA	6179	NA	8304	8304	8304	9599	9599	9599	9599	9599	7065	6943	6819	6693	6567	6439	6309	6179
Hungary	100-Holding Account	INTERSPAN Faipari Kft. 	94	15-09-060317	closed	Account holder	INTERSPAN Faipari Kft.	Ipar utca	1	4800	Vásárosnamény	Hungary	94	INTERSPAN Faipari Kft.	HU-UHG5336-1-04	2005-01-01	2012-02-27				Ipar utca	1	4800	Vásárosnamény	HU	48.130894787	22.299344518	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	10980	5884	10980	3052	10980	1322	5839	757	5839	558	5839	1411	5839		0											NA		NA		NA		NA	10980	10980	10980	5839	5839	5839	5839	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Kalcinátor Kft. 	95	02-09-070026	closed	Account holder	Kalcinátor Kft.	Hrsz	064/1	7827	Beremend	Hungary	95	Hejocsabai Mészüzem	HU-UHG5294-6B-04	2005-01-01	2015-02-20			3.(c).II	Fogarasi út	6	3508	Miskolc	HU	48.065452354	20.794325737	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	165064	132677	165064	113143	165064	141493	146376	145731	146376	83660	146376	62582	146376	2164	146376	2637	0	0	0	Not Reported	0		0		0	NA	0	NA	0	NA	0	NA	165064	165064	165064	146376	146376	146376	146376	146376	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Kaposvári Önkormányzati Vagyonkezelõ és Szolgáltató ZRt. 	96	14-10-300030	open	Account holder	Kaposvári Önkormányzati Vagyonkezelõ és Szolgáltató ZRt.	Fõ utca	52	7400	Kaposvár	Hungary	96	Kanizsai utcai Futomu	HU-UHG5326-1-04	2005-01-01					Kanizsai utca	27	7400	Kaposvár	HU	46.361358062	17.780043405	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	20672	15168	20672	15534	20672	12073	14307	13252	14307	13245	14307	12762	14307	13245	14307	12088	8663/1199*****	12260	7753/6423*****	11885	6868/5690*****	12451	6012/4980*****	13709	5181/4293*****	NA	4379/3628*****	NA	3602/2984*****	NA	2853/2363*****	NA	20672	20672	20672	14307	14307	14307	14307	14307	9862	14176	12558	10992	9474	8007	6586	5216
Hungary	100-Holding Account	Kazinc Therm Fûtõerõmû  Kft. 	97	05-09-009234	open	Account holder	Kazinc Therm Fûtõerõmû  Kft.	Gorkij utca	1	3700	Kazincbarcika	Hungary	97	Kazincbarcika Futoeromu	HU-UHG5234-1-04	2005-01-01				1.(c)	Gorkij utca	1	3700	Kazincbarcika	HU	48.259847783	20.636974852	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	52735	51902	52735	49743	52735	44681	47803	43831	47803	43201	47803	45131	47803	41766	47803	36655	25147	35764	22504	24699	19936	26038	17450	26164	15042	NA	12711	NA	10456	NA	8281	NA	52735	52735	52735	47803	47803	47803	47803	47803	25147	22504	19936	17450	15042	12711	10456	8281
Hungary	100-Holding Account	Univer-Product ZRt. 	98	03-10-100244	open	Account holder	Univer-Product ZRt.	Szolnoki út	35	6000	Kecskemét	Hungary	98	Konzervgyár	HU-UHG4828-1-04	2005-01-01				8.(b).II	Szolnoki út	35	6000	Kecskemét	HU	47.03508332	19.548778848	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	12201	6191	12201	6235	12201	5300	6143	4376	6143	4977	6143	3694	6143	5793	6143	4177	4498	5470	4025	5295	3741	5996	3386	4218	3039	NA	2704	NA	2378	NA	2065	NA	12201	12201	12201	6143	6143	6143	6143	6143	4498	4025	3741	3386	3039	2704	2378	2065
Hungary	100-Holding Account	Kecskeméti TERMOSTAR Hoszolgáltató Kft. 	99	03-09-104005	open	Account holder	Kecskeméti TERMOSTAR Hoszolgáltató Kft.	Akadémia krt.	4	6000	Kecskemét	Hungary	99	TERMOSTAR Hoszolgáltató Kft. Szultán utcai futomu	HU-UHG5488-1-04	2005-01-01					Szultán utca	1	6000	Kecskemét	HU	46.898269559	19.689625377	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	16532	16774	16532	14886	16532	14499	15449	14393	15449	13992	15449	15657	15449	14323	15449	13762	9627	12366	8615	7533	7633	8391	6680	6859	5758	NA	4866	NA	4002	NA	3170	NA	16532	16532	16532	15449	15449	15449	15449	15449	9627	8615	7633	6680	5758	4866	4002	3170
Hungary	100-Holding Account	Kecskeméti TERMOSTAR Hoszolgáltató Kft. 	100	03-09-104005	open	Account holder	Kecskeméti TERMOSTAR Hoszolgáltató Kft.	Akadémia krt.	4	6000	Kecskemét	Hungary	100	Széchenyivárosi futomu	HU-UHG5713-1-04	2005-01-01				1.(c)	Akadémia krt.	4	6000	Kecskemét	HU	46.916402619	19.680520824	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	31828	33525	31828	31548	31828	29300	30877	30062	30877	29681	30877	31670	30877	27891	30877	23799	17440	25773	15607	22156	13826	21924	12102	23583	10432	NA	8815	NA	7252	NA	5743	NA	31828	31828	31828	30877	30877	30877	30877	30877	17440	15607	13826	12102	10432	8815	7252	5743
Hungary	100-Holding Account	Kertész Termelo és Értékesíto Szövetkezet 	101	18-02-000217	closed	Account holder	Kertész Termelo és Értékesíto Szövetkezet	Vízöntõ utca	9	9700	Szombathely	Hungary	101	Kertész Szövetkezet	HU-UHG5489-1-04	2005-01-01					Vízöntõ utca	9	9700	Szombathely	HU	47.250276406	16.600701386	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	13854	4938	13854	178	13854		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	13854	13854	13854	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Kisterenyei Bányászati Építõanyaggyártó és Kereskedelmi Kft. 	102	12-09-003589	closed	Account holder	Kisterenyei Bányászati Építõanyaggyártó és Kereskedelmi Kft.	Zrínyi utca	137	3078	Bátonyterenye	Hungary	102	Kisterenyei Kft. Téglagyára	HU-UHG0328-8A-04	2005-01-01	2012-09-28				Zrínyi utca	137	3078	Bátonyterenye	HU	47.994584534	19.815332764	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	1783	866	1783	580	1783	836	962	176	962	22	962	72	962	56	962	0										NA		NA		NA		NA	1783	1783	1783	962	962	962	962	962	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Komlói Fûtõerõmû ZRt. 	103	02-10-060315	open	Account holder	Komlói Fûtõerõmû ZRt.	Bem József utca	24	7300	Komló	Hungary	103	Komlói Futoeromu Kft.	HU-UHG5388-1-04	2005-01-01					Bem József utca	24	7300	Komló	HU	46.188287445	18.262659148	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	33270	32346	33270	32617	33270	31064	29791	29527	29791	29384	29791	22044	29791	10478	29791	7038	16314	4988	14599	3238	12934	3230	11321	3140	9758	NA	8246	NA	6783	NA	5373	NA	33270	33270	33270	29791	29791	29791	29791	29791	16314	14599	12934	11321	9758	8246	6783	5373
Hungary	100-Holding Account	KÕBÁNYAHÕ Távhõtermelõ és Szolgáltató Kft. 	104	01-09-719906	open	Account holder	KÕBÁNYAHÕ Távhõtermelõ és Szolgáltató Kft.	Fertõ út	2	1107	Budapest	Hungary	104	Kobányai Kogenerációs Eromu	HU-UHG5200-1-04	2005-01-01				1.(c)	Fertõ út	2	1107	Budapest	HU	47.479148866	19.118802821	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	91137	88110	91137	85369	91137	84999	87432	78260	87432	80097	87432	79467	87432	48940	87432	47514	13364	51570	12567	56678	11791	40998	11034	39762	10297	NA	9582	NA	8884	NA	8208	NA	91137	91137	91137	87432	87432	87432	87432	87432	13364	12567	11791	11034	10297	9582	8884	8208
Hungary	100-Holding Account	Kunsági Téglaipari Kft. 	105	16-09-002664	closed	Account holder	Kunsági Téglaipari Kft.	Külterület Hrsz	0297	5310	Kisújszállás	Hungary	105	Kisújszállási téglagyár	HU-UHG5315-8A-04	2005-01-01				3.(g)	Külterület Hrsz	0297	5310	Kisújszállás	HU	47.222523346	20.79309656	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	9199	1940	9199	18	9199		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	9199	9199	9199	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Lasselsberger Hungária Kft. 	106	01-09-697623	closed	Account holder	Lasselsberger Hungária Kft.	Grassalkovics út	255	1239	Budapest	Hungary	106	Lasselsberger Hungária Kft. Alföldi Fióktelepe	HU-UHG5303-8B-04	2005-01-01	2010-07-20				Erzsébeti út	7	6800	Hódmezõvásárhely	HU	46.412625823	20.373884901	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	14861	14681	14861	263	14861	0	0	0	0	0	0		0		0											NA		NA		NA		NA	14861	14861	14861	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Leier Hungária Építõanyaggyártó Kft. 	107	08-09-004486	open	Account holder	Leier Hungária Építõanyaggyártó Kft.	Baross Gábor út	42	9024	Gyõr	Hungary	107	Mátraderecskei Téglagyár	HU-UHG5299-8A-04	2005-01-01				3.(g)	Baross Gábor út	51	3246	Mátraderecske	HU	47.945820857	20.074320823	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	39876	37013	39876	30484	39876	27249	40815	36337	37749	19751	37749	17722	37749	16971	37749	23976	23045	13645	18862	18289	18524	21045	18182	29231	17838	NA	17490	NA	17139	NA	16784	NA	39876	39876	39876	40815	37749	37749	37749	37749	23045	18862	18524	18182	17838	17490	17139	16784
Hungary	100-Holding Account	Leier Hungária Építõanyaggyártó Kft. 	108	08-09-004486	open	Account holder	Leier Hungária Építõanyaggyártó Kft.	Baross Gábor út	42	9024	Gyõr	Hungary	108	Devecseri Téglagyár	HU-UHG4180-8A-05	2005-01-01				3.(g)	Sümegi út Hrsz	093	8460	Devecser	HU	47.098448679	17.42428214	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	27650	35881	27650	42183	27650	43762	46843	40476	46843	26069	46843	29419	46843	17730	46843	17456	22865	19816	31678	22798	31112	23807	30539	37078	29961	NA	29377	NA	28785	NA	28192	NA	27650	27650	27650	46843	46843	46843	46843	46843	22865	31678	31112	30539	29961	29377	28785	28192
Hungary	100-Holding Account	Leier Tégla Kft. 	109	10-09-026512	closed	Account holder	Leier Tégla Kft.	Szováti útfél	2	4200	Hajdúszoboszló	Hungary	109	Leier Tégla Kft. Téglagyár	HU-UHG5376-8A-04	2005-01-01				3.(g)	Szováti útfél	2	4200	Hajdúszoboszló	HU	47.428483273	21.40856371	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	6715	5333	6715	25	6715	0	NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	6715	6715	6715	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	LIGHTTECH Lámpatechnológiai Kft. 	110	13-09-067088	open	Account holder	LIGHTTECH Lámpatechnológiai Kft.	Hegyrejáró út	1	2120	Dunakeszi	Hungary	110	LIGHTTECH KFt. Üveggyár	HU-UHG5329-7-04	2005-01-01					Mezõ utca	1	2120	Dunakeszi	HU	47.635957553	19.137349905	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	4932	4957	4932	4905	4932	4806	5794	5109	5794	4096	5794	5345	5794	5585	5794	5889	4661	4677	4580	5793	4498	4613	4415	3986	4331	NA	4247	NA	4161	NA	4076	NA	4932	4932	4932	5794	5794	5794	5794	5794	4661	4580	4498	4415	4331	4247	4161	4076
